Repetition,Episode,Total Reward,Q Value Before,Q Value After,Priority
1.0,7.0,8.0,1.0576337575912500,1.0571149587631200,1.0
1.0,7.0,9.0,1.1049132347106900,1.0982623100280800,1.0
1.0,7.0,10.0,0.7309901714324950,0.7375354766845700,1.0
1.0,7.0,11.0,0.9885343909263610,0.9819265604019170,1.0
1.0,7.0,12.0,0.9667266011238100,0.9689599871635440,1.0
1.0,7.0,13.0,1.0237830877304100,1.0120863914489700,1.0
1.0,7.0,14.0,0.9627058506011960,0.9595181941986080,1.0
1.0,7.0,15.0,0.9716457724571230,0.9688377380371090,1.0
1.0,7.0,16.0,0.9214409589767460,0.9214260578155520,1.0
1.0,7.0,17.0,0.839989185333252,0.8411779403686520,1.0
1.0,7.0,18.0,1.043419361114500,1.0460567474365200,1.0
1.0,7.0,19.0,1.1415162086486800,1.1322344541549700,1.0
1.0,7.0,20.0,0.6637864708900450,0.671015739440918,1.0
1.0,7.0,21.0,1.0824916362762500,1.0551140308380100,1.0
1.0,8.0,0.0,0.7864704728126530,0.7714903354644780,1.0
1.0,8.0,1.0,0.8261504173278810,0.8334603905677800,1.0
1.0,8.0,2.0,0.7990196347236630,0.7914634943008420,1.0
1.0,8.0,3.0,0.8753045797348020,0.8813290596008300,1.0
1.0,8.0,4.0,0.8137139081954960,0.8208776712417600,1.0
1.0,8.0,5.0,0.9387161731719970,0.9354101419448850,1.0
1.0,8.0,6.0,0.8698854446411130,0.8660144805908200,1.0
1.0,9.0,0.0,0.9472267627716060,0.9483939409255980,1.0
1.0,9.0,1.0,0.6606648564338680,0.6679894924163820,1.0
1.0,9.0,2.0,0.7443212866783140,0.7434220314025880,1.0
1.0,9.0,3.0,0.9270384311676030,0.9335627555847170,1.0
1.0,9.0,4.0,1.1398338079452500,1.1419117450714100,1.0
1.0,9.0,5.0,1.1091680526733400,1.114151954650880,1.0
1.0,9.0,6.0,1.128116488456730,1.1300239562988300,1.0
1.0,9.0,7.0,0.8079416751861570,0.8136942386627200,1.0
1.0,9.0,8.0,0.8577218055725100,0.8542749881744390,1.0
1.0,9.0,9.0,0.8182535767555240,0.8207336664199830,1.0
1.0,9.0,10.0,0.9171767830848690,0.92162024974823,1.0
1.0,9.0,11.0,0.9280524253845220,0.9287152290344240,1.0
1.0,9.0,12.0,0.8398328423500060,0.8312102556228640,1.0
1.0,10.0,0.0,0.6363317966461180,0.6294724941253660,1.0
1.0,10.0,1.0,0.6239866018295290,0.6295193433761600,1.0
1.0,10.0,2.0,0.772944450378418,0.7809990644454960,1.0
1.0,10.0,3.0,0.7219669222831730,0.7241050004959110,1.0
1.0,10.0,4.0,0.8721749186515810,0.8706640005111690,1.0
1.0,10.0,5.0,0.7123014330863950,0.7076221704483030,1.0
1.0,10.0,6.0,0.9698185920715330,0.971962571144104,1.0
1.0,10.0,7.0,0.9605467915534970,0.9524168968200680,1.0
1.0,10.0,8.0,0.9375957250595090,0.9410545229911800,1.0
1.0,10.0,9.0,0.8556684255599980,0.8564465045928960,1.0
1.0,10.0,10.0,0.7449852228164670,0.742397665977478,1.0
1.0,10.0,11.0,0.8124349117279050,0.8065235018730160,1.0
1.0,10.0,12.0,0.7045762538909910,0.697736382484436,1.0
1.0,11.0,0.0,0.7352291345596310,0.7397240400314330,1.0
1.0,11.0,1.0,1.0024776458740200,0.9931030869483950,1.0
1.0,11.0,2.0,0.8514022827148440,0.8494822978973390,1.0
1.0,11.0,3.0,0.8085181713104250,0.80961012840271,1.0
1.0,11.0,4.0,0.8624817728996280,0.8655703663825990,1.0
1.0,11.0,5.0,0.7692946195602420,0.7695860862731930,1.0
1.0,11.0,6.0,0.8121018409729000,0.8175442218780520,1.0
1.0,11.0,7.0,0.7734507918357850,0.7751954197883610,1.0
1.0,11.0,8.0,0.7218905687332150,0.7209904193878170,1.0
1.0,11.0,9.0,0.6813905239105230,0.6824216842651370,1.0
1.0,11.0,10.0,0.6831098794937130,0.684654951095581,1.0
1.0,11.0,11.0,0.7651482820510860,0.766655445098877,1.0
1.0,11.0,12.0,0.8941653370857240,0.8953628540039060,1.0
1.0,11.0,13.0,0.7598200440406800,0.7596855163574220,1.0
1.0,12.0,0.0,1.2057400941848800,1.1971170902252200,1.0
1.0,12.0,1.0,1.2154372930526700,1.2021019458770800,1.0
1.0,12.0,2.0,1.0366588830947900,1.012292742729190,1.0
1.0,13.0,0.0,1.4436925649642900,1.4565891027450600,1.0
1.0,13.0,1.0,1.335932970047000,1.3421926498413100,1.0
1.0,13.0,2.0,1.3023877143859900,1.2966837882995600,1.0
1.0,13.0,3.0,1.38766610622406,1.395911455154420,1.0
1.0,13.0,4.0,1.162780523300170,1.1501215696334800,1.0
1.0,13.0,5.0,1.0837090015411400,1.0868088006973300,1.0
1.0,13.0,6.0,1.396398901939390,1.4036425352096600,1.0
1.0,13.0,7.0,1.2974841594696000,1.2997360229492200,1.0
1.0,13.0,8.0,1.5568007230758700,1.5583806037902800,1.0
1.0,13.0,9.0,1.5655946731567400,1.5694942474365200,1.0
1.0,13.0,10.0,1.477193832397460,1.4854393005371100,1.0
1.0,13.0,11.0,1.4370551109314000,1.4438540935516400,1.0
1.0,13.0,12.0,1.3821995258331300,1.3789829015731800,1.0
1.0,13.0,13.0,1.4895744323730500,1.4950942993164100,1.0
1.0,13.0,14.0,1.5826902389526400,1.582990288734440,1.0
1.0,13.0,15.0,1.4810760021209700,1.4844536781311000,1.0
1.0,13.0,16.0,1.4084157943725600,1.4050699472427400,1.0
1.0,13.0,17.0,1.4280709028244000,1.4317556619644200,1.0
1.0,13.0,18.0,1.4560620784759500,1.4618093967437700,1.0
1.0,13.0,19.0,1.3570504188537600,1.356097936630250,1.0
1.0,13.0,20.0,1.1807301044464100,1.1873670816421500,1.0
1.0,13.0,21.0,1.3958477973938000,1.390584945678710,1.0
1.0,13.0,22.0,1.292639970779420,1.3002123832702600,1.0
1.0,13.0,23.0,1.3593182563781700,1.3647496700286900,1.0
1.0,13.0,24.0,1.227426290512090,1.2280197143554700,1.0
1.0,13.0,25.0,1.1410807371139500,1.1401021480560300,1.0
1.0,13.0,26.0,1.6630618572235100,1.6697551012039200,1.0
1.0,13.0,27.0,1.2687900066375700,1.2682387828826900,1.0
1.0,13.0,28.0,1.1819283962249800,1.18174147605896,1.0
1.0,13.0,29.0,1.2817596197128300,1.2783753871917700,1.0
1.0,13.0,30.0,1.1632827520370500,1.1621571779251100,1.0
1.0,13.0,31.0,1.0841255187988300,1.0807714462280300,1.0
1.0,13.0,32.0,0.9939373731613160,0.9969348907470700,1.0
1.0,13.0,33.0,1.0666348934173600,1.060328483581540,1.0
1.0,13.0,34.0,0.8778564929962160,0.8821753263473510,1.0
1.0,13.0,35.0,1.0491743087768600,1.0497459173202500,1.0
1.0,13.0,36.0,1.0309644937515300,1.0321563482284500,1.0
1.0,13.0,37.0,1.1163239479064900,1.105107307434080,1.0
1.0,14.0,0.0,1.0064499378204300,1.0012860298156700,1.0
1.0,14.0,1.0,0.92024827003479,0.9199092388153080,1.0
1.0,14.0,2.0,1.1558732986450200,1.156217098236080,1.0
1.0,14.0,3.0,1.16933274269104,1.1722443103790300,1.0
1.0,14.0,4.0,1.0045174360275300,0.9997142553329470,1.0
1.0,14.0,5.0,1.047441005706790,1.0510047674179100,1.0
1.0,14.0,6.0,0.8914295434951780,0.8935182094573980,1.0
1.0,14.0,7.0,0.9541172385215760,0.9532550573349000,1.0
1.0,14.0,8.0,1.0604357719421400,1.0651150941848800,1.0
1.0,14.0,9.0,1.0721608400344800,1.074444055557250,1.0
1.0,14.0,10.0,0.9593325853347780,0.9606288075447080,1.0
1.0,14.0,11.0,1.0248386859893800,1.0210647583007800,1.0
1.0,14.0,12.0,1.1449129581451400,1.1396749019622800,1.0
1.0,14.0,13.0,1.152757167816160,1.1562154293060300,1.0
1.0,14.0,14.0,1.090461254119870,1.0859909057617200,1.0
1.0,15.0,0.0,1.093375563621520,1.085165023803710,1.0
1.0,15.0,1.0,0.9453690052032470,0.9486271142959600,1.0
1.0,15.0,2.0,1.117224931716920,1.1202113628387500,1.0
1.0,15.0,3.0,1.1819988489151,1.186626672744750,1.0
1.0,15.0,4.0,1.2928029298782300,1.2892675399780300,1.0
1.0,15.0,5.0,1.3127760887146000,1.2969337701797500,1.0
1.0,15.0,6.0,1.1690552234649700,1.1609647274017300,1.0
1.0,16.0,0.0,0.9836964011192320,0.9778002500534060,1.0
1.0,16.0,1.0,0.9926369190216060,0.9935814142227170,1.0
1.0,16.0,2.0,1.1590369939804100,1.1577523946762100,1.0
1.0,16.0,3.0,1.051950216293340,1.0532010793685900,1.0
1.0,16.0,4.0,0.8959622383117680,0.8900108337402340,1.0
1.0,16.0,5.0,1.0940663814544700,1.0952012538909900,1.0
1.0,16.0,6.0,0.9597875475883480,0.958128809928894,1.0
1.0,16.0,7.0,0.9852306842803960,0.9810466766357420,1.0
1.0,17.0,0.0,0.8935948014259340,0.8936731815338140,1.0
1.0,17.0,1.0,1.2327044010162400,1.2362648248672500,1.0
1.0,17.0,2.0,1.322627305984500,1.3226391077041600,1.0
1.0,17.0,3.0,1.1087764501571700,1.1075694561004600,1.0
1.0,17.0,4.0,0.907332718372345,0.9121672511100770,1.0
1.0,17.0,5.0,1.064834475517270,1.068402647972110,1.0
1.0,17.0,6.0,1.0797574520111100,1.0828523635864300,1.0
1.0,17.0,7.0,0.9719904661178590,0.9760919809341430,1.0
1.0,17.0,8.0,1.110435962677000,1.1076159477233900,1.0
1.0,18.0,0.0,0.9331519603729250,0.934215784072876,1.0
1.0,18.0,1.0,1.1742918491363500,1.179051399230960,1.0
1.0,18.0,2.0,1.0896795988082900,1.0883320569992100,1.0
1.0,18.0,3.0,1.078153133392330,1.0776969194412200,1.0
1.0,18.0,4.0,1.079606294631960,1.08314049243927,1.0
1.0,18.0,5.0,0.9781031608581540,0.9727376699447630,1.0
1.0,18.0,6.0,0.9783908128738400,0.9830919504165650,1.0
1.0,18.0,7.0,1.3022260665893600,1.3063724040985100,1.0
1.0,18.0,8.0,1.2578805685043300,1.2562928199768100,1.0
1.0,18.0,9.0,1.1664526462554900,1.165158987045290,1.0
1.0,18.0,10.0,1.0508160591125500,1.0498862266540500,1.0
1.0,18.0,11.0,0.9894495010375980,0.9873518943786620,1.0
1.0,18.0,12.0,0.9202090501785280,0.9172481298446660,1.0
1.0,18.0,13.0,1.0264489650726300,1.0262874364852900,1.0
1.0,19.0,0.0,0.9800257086753850,0.9783198237419130,1.0
1.0,19.0,1.0,0.9553172588348390,0.9558391571044920,1.0
1.0,19.0,2.0,0.9364398717880250,0.9380966424942020,1.0
1.0,19.0,3.0,0.9011536240577700,0.9031413793563840,1.0
1.0,19.0,4.0,0.8755480051040650,0.8798957467079160,1.0
1.0,19.0,5.0,1.0315948724746700,1.0223329067230200,1.0
1.0,19.0,6.0,0.785886287689209,0.7889186143875120,1.0
1.0,19.0,7.0,0.8570698499679570,0.8579064607620240,1.0
1.0,19.0,8.0,1.0940417051315300,1.0982837677002000,1.0
1.0,19.0,9.0,1.248593807220460,1.2482010126113900,1.0
1.0,19.0,10.0,1.205500602722170,1.2055003643035900,1.0
1.0,19.0,11.0,1.1861743927002000,1.1874406337738000,1.0
1.0,19.0,12.0,1.1805696487426800,1.179462194442750,1.0
1.0,19.0,13.0,0.9390162229537960,0.9411171674728390,1.0
1.0,19.0,14.0,1.0489246845245400,1.0521256923675500,1.0
1.0,19.0,15.0,1.1391750574111900,1.1353784799575800,1.0
1.0,20.0,0.0,0.8975026607513430,0.8932235836982730,1.0
1.0,20.0,1.0,1.1038076877594000,1.1064598560333300,1.0
1.0,20.0,2.0,1.1111695766449000,1.1035411357879600,1.0
1.0,21.0,0.0,0.9479722380638120,0.9432798624038700,1.0
1.0,22.0,0.0,1.0791395902633700,1.0783594846725500,1.0
1.0,22.0,1.0,1.0070569515228300,1.0063307285308800,1.0
1.0,22.0,2.0,1.1356122493743900,1.137939691543580,1.0
1.0,22.0,3.0,1.2053239345550500,1.2088195085525500,1.0
1.0,22.0,4.0,1.0446898937225300,1.0438263416290300,1.0
1.0,22.0,5.0,0.8779520392417910,0.8769640922546390,1.0
1.0,22.0,6.0,1.1102015972137500,1.110720157623290,1.0
1.0,22.0,7.0,1.1240671873092700,1.126741647720340,1.0
1.0,22.0,8.0,1.0543663501739500,1.056095838546750,1.0
1.0,22.0,9.0,1.0506327152252200,1.0512820482254000,1.0
1.0,22.0,10.0,1.0488369464874300,1.045313835144040,1.0
1.0,23.0,0.0,1.158862590789800,1.163796305656430,1.0
1.0,23.0,1.0,1.0473405122757000,1.0451500415802000,1.0
1.0,23.0,2.0,1.1580537557601900,1.1521797180175800,1.0
1.0,24.0,0.0,1.131341814994810,1.1291496753692600,1.0
1.0,24.0,1.0,1.1575268507003800,1.1552391052246100,1.0
1.0,25.0,0.0,1.0394073724746700,1.0432167053222700,1.0
1.0,25.0,1.0,1.1582837104797400,1.1611943244934100,1.0
1.0,25.0,2.0,1.1904561519622800,1.189631700515750,1.0
1.0,25.0,3.0,1.2269957065582300,1.231915831565860,1.0
1.0,25.0,4.0,1.2500497102737400,1.2522743940353400,1.0
1.0,25.0,5.0,1.3050997257232700,1.302045226097110,1.0
1.0,25.0,6.0,1.1065582036972000,1.1032702922821000,1.0
1.0,25.0,7.0,1.0052165985107400,1.006909966468810,1.0
1.0,25.0,8.0,1.0429071187973000,1.043542742729190,1.0
1.0,25.0,9.0,1.1585838794708300,1.1592793464660600,1.0
1.0,25.0,10.0,1.097121238708500,1.099625587463380,1.0
1.0,25.0,11.0,1.182227611541750,1.1767778396606400,1.0
1.0,26.0,0.0,1.1831953525543200,1.1790837049484300,1.0
1.0,26.0,1.0,1.2336266040802000,1.2286913394928000,1.0
1.0,27.0,0.0,1.222700595855710,1.2201011180877700,1.0
1.0,27.0,1.0,1.2283337116241500,1.2228463888168300,1.0
1.0,27.0,2.0,1.2139004468917800,1.2117865085601800,1.0
1.0,28.0,0.0,1.084781289100650,1.0869035720825200,1.0
1.0,28.0,1.0,1.125717282295230,1.1284496784210200,1.0
1.0,28.0,2.0,1.1305396556854200,1.1291382312774700,1.0
1.0,28.0,3.0,1.2175936698913600,1.2218540906906100,1.0
1.0,28.0,4.0,1.2098547220230100,1.2133376598358200,1.0
1.0,28.0,5.0,0.8435142040252690,0.8455660343170170,1.0
1.0,28.0,6.0,1.1147608757019000,1.1178579330444300,1.0
1.0,29.0,0.0,0.8920161724090580,0.8929713368415830,1.0
1.0,29.0,1.0,0.9735367298126220,0.9745579957962040,1.0
1.0,29.0,2.0,1.1472735404968300,1.143747329711910,1.0
1.0,30.0,0.0,1.0099217891693100,1.007982850074770,1.0
1.0,30.0,1.0,1.3101578950882000,1.315129280090330,1.0
1.0,30.0,2.0,1.2172232866287200,1.2185423374176000,1.0
1.0,30.0,3.0,1.261405348777770,1.2635223865509000,1.0
1.0,30.0,4.0,1.4900877475738500,1.4562630653381300,1.0
1.0,31.0,0.0,1.225675344467160,1.2233744859695400,1.0
1.0,31.0,1.0,1.1772658824920700,1.1807904243469200,1.0
1.0,31.0,2.0,1.2198901176452600,1.2223899364471400,1.0
1.0,31.0,3.0,1.2715038061142000,1.2701164484024000,1.0
1.0,31.0,4.0,1.2626843452453600,1.2617201805114700,1.0
1.0,31.0,5.0,1.2142330408096300,1.2167761325836200,1.0
1.0,31.0,6.0,1.040210485458370,1.0393288135528600,1.0
1.0,32.0,0.0,1.2208216190338100,1.224266767501830,1.0
1.0,32.0,1.0,1.277214527130130,1.2807419300079300,1.0
1.0,32.0,2.0,1.2841325998306300,1.2878775596618700,1.0
1.0,32.0,3.0,1.0887782573700000,1.0782322883606000,1.0
1.0,33.0,0.0,1.2572522163391100,1.2619833946228000,1.0
1.0,33.0,1.0,1.0727487802505500,1.076863408088680,1.0
1.0,33.0,2.0,0.9306857585906980,0.9352169036865230,1.0
1.0,33.0,3.0,1.4791958332061800,1.4831287860870400,1.0
1.0,33.0,4.0,1.8475687503814700,1.857663631439210,1.0
1.0,33.0,5.0,1.462357521057130,1.4633688926696800,1.0
1.0,33.0,6.0,1.333797574043270,1.334822177886960,1.0
1.0,33.0,7.0,1.2752659320831300,1.2662287950515700,1.0
1.0,34.0,0.0,1.2344012260437000,1.22454833984375,1.0
1.0,35.0,0.0,1.2896661758422900,1.2898122072219800,1.0
1.0,35.0,1.0,1.249295711517330,1.2539671659469600,1.0
1.0,35.0,2.0,1.1551742553710900,1.156596302986150,1.0
1.0,35.0,3.0,1.387627363204960,1.3811759948730500,1.0
1.0,36.0,0.0,1.349483609199520,1.348541021347050,1.0
1.0,36.0,1.0,1.189427375793460,1.188901424407960,1.0
1.0,36.0,2.0,1.3455748558044400,1.3467786312103300,1.0
1.0,36.0,3.0,1.407313346862790,1.4115655422210700,1.0
1.0,36.0,4.0,1.5182325839996300,1.5235803127288800,1.0
1.0,36.0,5.0,1.2719931602478000,1.2735228538513200,1.0
1.0,36.0,6.0,1.264143705368040,1.2641265392303500,1.0
1.0,36.0,7.0,1.3074660301208500,1.305717945098880,1.0
1.0,36.0,8.0,1.4391288757324200,1.4380099773407000,1.0
1.0,36.0,9.0,1.3259117603302000,1.3215421438217200,1.0
1.0,36.0,10.0,1.262690544128420,1.2648152112960800,1.0
1.0,36.0,11.0,1.4714235067367600,1.470752239227300,1.0
1.0,36.0,12.0,1.3186826705932600,1.3067913055419900,1.0
1.0,37.0,0.0,1.1940397024154700,1.1922036409378100,1.0
1.0,37.0,1.0,1.27833890914917,1.2751128673553500,1.0
1.0,38.0,0.0,1.402520775794980,1.4054304361343400,1.0
1.0,38.0,1.0,1.2329634428024300,1.2342238426208500,1.0
1.0,38.0,2.0,1.2704830169677700,1.2677216529846200,1.0
1.0,38.0,3.0,1.3368802070617700,1.3346073627471900,1.0
1.0,39.0,0.0,1.195960521698000,1.1908235549926800,1.0
1.0,39.0,1.0,1.200469970703130,1.1981278657913200,1.0
1.0,39.0,2.0,1.1570632457733200,1.1605489253997800,1.0
1.0,39.0,3.0,1.3712196350097700,1.374962568283080,1.0
1.0,39.0,4.0,1.3222310543060300,1.319654107093810,1.0
1.0,39.0,5.0,1.352306604385380,1.3520721197128300,1.0
1.0,39.0,6.0,1.4007725715637200,1.4027431011200000,1.0
1.0,39.0,7.0,1.2594290971756000,1.2623815536499000,1.0
1.0,39.0,8.0,1.4249391555786100,1.428425908088680,1.0
1.0,39.0,9.0,1.2099459171295200,1.2093168497085600,1.0
1.0,39.0,10.0,1.6557221412658700,1.659517765045170,1.0
1.0,39.0,11.0,1.1711417436599700,1.172385811805730,1.0
1.0,39.0,12.0,1.4611170291900600,1.4597480297088600,1.0
1.0,39.0,13.0,1.493605375289920,1.4871913194656400,1.0
1.0,40.0,0.0,1.4072301387786900,1.4111948013305700,1.0
1.0,40.0,1.0,1.441741943359380,1.4452407360076900,1.0
1.0,40.0,2.0,1.4134235382080100,1.415867805480960,1.0
1.0,40.0,3.0,1.2608754634857200,1.2605385780334500,1.0
1.0,40.0,4.0,1.2439913749694800,1.2464749813079800,1.0
1.0,40.0,5.0,1.5112628936767600,1.5094506740570100,1.0
1.0,40.0,6.0,1.5397589206695600,1.5336487293243400,1.0
1.0,40.0,7.0,1.3773510456085200,1.3793171644210800,1.0
1.0,40.0,8.0,1.3923449516296400,1.3956751823425300,1.0
1.0,40.0,9.0,1.3108596801757800,1.3090755939483600,1.0
1.0,40.0,10.0,1.3252477645874000,1.3295652866363500,1.0
1.0,40.0,11.0,1.4508814811706500,1.4501101970672600,1.0
1.0,40.0,12.0,1.4684253931045500,1.4733998775482200,1.0
1.0,40.0,13.0,1.569201946258550,1.5642085075378400,1.0
1.0,40.0,14.0,1.243092656135560,1.24180269241333,1.0
1.0,40.0,15.0,1.4251353740692100,1.4302353858947800,1.0
1.0,40.0,16.0,1.4165433645248400,1.4053112268447900,1.0
1.0,41.0,0.0,1.340484619140630,1.3434046506881700,1.0
1.0,41.0,1.0,1.3825956583023100,1.3837890625,1.0
1.0,41.0,2.0,1.2434841394424400,1.2447638511657700,1.0
1.0,41.0,3.0,1.5496808290481600,1.5421525239944500,1.0
1.0,41.0,4.0,1.1221346855163600,1.117006778717040,1.0
1.0,42.0,0.0,1.1078016757965100,1.1116681098938000,1.0
1.0,42.0,1.0,1.444366455078130,1.4402716159820600,1.0
1.0,43.0,0.0,1.3075412511825600,1.309523344039920,1.0
1.0,43.0,1.0,1.278693437576290,1.281449317932130,1.0
1.0,43.0,2.0,1.1270854473114000,1.1267156600952100,1.0
1.0,43.0,3.0,1.1724536418914800,1.1690285205841100,1.0
1.0,44.0,0.0,1.335578441619870,1.3344062566757200,1.0
1.0,45.0,0.0,1.1658530235290500,1.1641095876693700,1.0
1.0,45.0,1.0,1.3074874877929700,1.309349775314330,1.0
1.0,45.0,2.0,1.2672998905181900,1.2684615850448600,1.0
1.0,45.0,3.0,1.2853407859802200,1.2820649147033700,1.0
1.0,45.0,4.0,1.2847431898117100,1.2859549522399900,1.0
1.0,45.0,5.0,1.2989225387573200,1.3006234169006300,1.0
1.0,45.0,6.0,1.0261993408203100,1.0292993783950800,1.0
1.0,45.0,7.0,0.976665198802948,0.9748172760009770,1.0
1.0,46.0,0.0,1.372442603111270,1.375525951385500,1.0
1.0,46.0,1.0,1.4269132614135700,1.4268513917923000,1.0
1.0,46.0,2.0,1.2538620233535800,1.2534878253936800,1.0
1.0,46.0,3.0,1.166882038116460,1.1687058210372900,1.0
1.0,46.0,4.0,0.9881981611251830,0.990809440612793,1.0
1.0,46.0,5.0,1.281532645225530,1.286362886428830,1.0
1.0,46.0,6.0,1.3535116910934400,1.3554766178131100,1.0
1.0,46.0,7.0,1.3613336086273200,1.3634045124054000,1.0
1.0,46.0,8.0,1.1288070678710900,1.132399559021000,1.0
1.0,46.0,9.0,1.1179120540618900,1.1166800260543800,1.0
1.0,46.0,10.0,1.055008888244630,1.0523879528045700,1.0
1.0,46.0,11.0,1.3097615242004400,1.312978744506840,1.0
1.0,46.0,12.0,1.2573559284210200,1.257017731666570,1.0
1.0,47.0,0.0,1.1702251434326200,1.1747945547103900,1.0
1.0,47.0,1.0,1.2260537147522000,1.2286293506622300,1.0
1.0,47.0,2.0,1.1792503595352200,1.179269552230840,1.0
1.0,47.0,3.0,1.378199815750120,1.3814367055892900,1.0
1.0,48.0,0.0,1.3025046586990400,1.295940637588500,1.0
1.0,49.0,0.0,1.3303308486938500,1.3345242738723800,1.0
1.0,49.0,1.0,1.3613471984863300,1.3592199087142900,1.0
1.0,49.0,2.0,1.2152149677276600,1.2166773080825800,1.0
1.0,49.0,3.0,1.1912513971328700,1.1919587850570700,1.0
1.0,49.0,4.0,1.3219411373138400,1.321401596069340,1.0
1.0,50.0,0.0,1.4607820510864300,1.4623956680297900,1.0
1.0,50.0,1.0,1.2487809658050500,1.242915391922000,1.0
1.0,51.0,0.0,1.349073886871340,1.3471288681030300,1.0
1.0,51.0,1.0,1.2593653202056900,1.2607364654541000,1.0
1.0,51.0,2.0,1.419298529624940,1.422302484512330,1.0
1.0,51.0,3.0,1.2595679759979200,1.264467477798460,1.0
1.0,51.0,4.0,1.4450483322143600,1.443326711654660,1.0
1.0,51.0,5.0,1.2230162620544400,1.2253382205963100,1.0
1.0,51.0,6.0,1.2269821166992200,1.2295801639556900,1.0
1.0,51.0,7.0,1.356271743774410,1.3592606782913200,1.0
1.0,51.0,8.0,1.4043242931366000,1.4087131023407000,1.0
1.0,51.0,9.0,1.1752209663391100,1.1767137050628700,1.0
1.0,51.0,10.0,1.2810291051864600,1.2812343835830700,1.0
1.0,51.0,11.0,1.3501842021942100,1.347093939781190,1.0
1.0,52.0,0.0,1.0486705303192100,1.0489616394043000,1.0
1.0,52.0,1.0,1.0736123323440600,1.0765177011489900,1.0
1.0,52.0,2.0,1.4335508346557600,1.4381377696991000,1.0
1.0,52.0,3.0,1.6130857467651400,1.6106370687484700,1.0
1.0,53.0,0.0,1.615915298461910,1.6102888584137000,1.0
1.0,53.0,1.0,1.5086345672607400,1.51267409324646,1.0
1.0,53.0,2.0,1.7799839973449700,1.779342532157900,1.0
1.0,54.0,0.0,1.7182002067565900,1.7191593647003200,1.0
1.0,54.0,1.0,1.6319339275360100,1.629204273223880,1.0
1.0,54.0,2.0,1.5218429565429700,1.5236910581588700,1.0
1.0,54.0,3.0,1.3256275653839100,1.3235818147659300,1.0
1.0,54.0,4.0,1.366533875465390,1.3663219213485700,1.0
1.0,54.0,5.0,1.1969819068908700,1.195878505706790,1.0
1.0,55.0,0.0,1.4066364765167200,1.410606861114500,1.0
1.0,55.0,1.0,1.418789029121400,1.4212409257888800,1.0
1.0,55.0,2.0,1.504565954208370,1.5074167251586900,1.0
1.0,55.0,3.0,1.5049638748168900,1.505247712135320,1.0
1.0,55.0,4.0,1.4217278957366900,1.424802303314210,1.0
1.0,55.0,5.0,1.0557317733764600,1.0567200183868400,1.0
1.0,55.0,6.0,1.4254920482635500,1.4274288415908800,1.0
1.0,55.0,7.0,1.461442470550540,1.4611406326293900,1.0
1.0,55.0,8.0,1.4518446922302200,1.4500164985656700,1.0
1.0,56.0,0.0,1.4316701889038100,1.4319679737091100,1.0
1.0,56.0,1.0,1.4648528099060100,1.4584591388702400,1.0
1.0,56.0,2.0,1.3307719230651900,1.331529140472410,1.0
